persona-id,emotion-id,type,emotion,situation,age_id,sex_id
Pro_03585,S04_D02_E54,E54,열등감,"['S04', 'D02']",A02,G01
Pro_05365,S06_D02_E34,E34,혼란스러운,"['S06', 'D02']",A02,G01
Pro_09781,S04_D02_E10,E10,분노,"['S04', 'D02']",A02,G01
Pro_05371,S06_D02_E40,E40,상처,"['S06', 'D02']",A02,G01
Pro_10602,S11_D01_E51,E51,고립된(당황한),"['S11', 'D01']",A02,G01
Pro_08730,S08_D02_E39,E39,초조한,"['S08', 'D02']",A02,G01
Pro_01751,S02_D02_E20,E20,슬픔,"['S02', 'D02']",A02,G01
Pro_07142,S08_D02_E11,E11,툴툴대는,"['S08', 'D02']",A02,G01
Pro_05234,S05_D02_E23,E23,후회되는,"['S05', 'D02']",A02,G01
Pro_01887,S03_D02_E36,E36,회의적인,"['S03', 'D02']",A02,G01
Pro_00062,S01_D02_E11,E11,툴툴대는,"['S01', 'D02']",A02,G01
Pro_01648,S01_D02_E37,E37,걱정스러운,"['S01', 'D02']",A02,G01
Pro_07200,S08_D02_E69,E69,자신하는,"['S08', 'D02']",A02,G01
Pro_08869,S09_D02_E58,E58,한심한,"['S09', 'D02']",A02,G01
Pro_07066,S07_D02_E55,E55,죄책감의,"['S07', 'D02']",A02,G01
Pro_07427,S10_D02_E56,E56,부끄러운,"['S10', 'D02']",A02,G01
Pro_12463,S13_D02_E52,E52,남의 시선을 의식하는,"['S13', 'D02']",A02,G01
Pro_01900,S03_D02_E49,E49,버려진,"['S03', 'D02']",A02,G01
Pro_12462,S13_D02_E51,E51,고립된(당황한),"['S13', 'D02']",A02,G01
Pro_03570,S04_D02_E39,E39,초조한,"['S04', 'D02']",A02,G01
Pro_07277,S09_D02_E26,E26,염세적인,"['S09', 'D02']",A02,G01
Pro_00102,S01_D02_E51,E51,고립된(당황한),"['S01', 'D02']",A02,G01
Pro_00308,S03_D02_E17,E17,구역질 나는,"['S03', 'D02']",A02,G01
Pro_03809,S06_D02_E38,E38,조심스러운,"['S06', 'D02']",A02,G01
Pro_11334,S04_D01_E63,E63,편안한,"['S04', 'D01']",A02,G01
Pro_10660,S11_D02_E49,E49,버려진,"['S11', 'D02']",A02,G01
Pro_12236,S11_D02_E65,E65,흥분,"['S11', 'D02']",A02,G01
Pro_10631,S11_D02_E20,E20,슬픔,"['S11', 'D02']",A02,G01
Pro_05238,S05_D02_E27,E27,눈물이 나는,"['S05', 'D02']",A02,G01
Pro_00232,S02_D02_E61,E61,감사하는,"['S02', 'D02']",A02,G01
Pro_01665,S01_D02_E54,E54,열등감,"['S01', 'D02']",A02,G01
Pro_07306,S09_D02_E55,E55,죄책감의,"['S09', 'D02']",A02,G01
Pro_07066,S07_D02_E55,E55,죄책감의,"['S07', 'D02']",A02,G01
Pro_03720,S05_D02_E69,E69,자신하는,"['S05', 'D02']",A02,G01
Pro_07288,S09_D02_E37,E37,걱정스러운,"['S09', 'D02']",A02,G01
Pro_05155,S04_D02_E64,E64,만족스러운,"['S04', 'D02']",A02,G01
Pro_07021,S07_D02_E10,E10,분노,"['S07', 'D02']",A02,G01
Pro_00219,S02_D02_E48,E48,괴로워하는,"['S02', 'D02']",A02,G01
Pro_03579,S04_D02_E48,E48,괴로워하는,"['S04', 'D02']",A02,G01
Pro_08726,S08_D02_E35,E35,당혹스러운,"['S08', 'D02']",A02,G01
Pro_08981,S10_D02_E50,E50,당황,"['S10', 'D02']",A02,G01
Pro_10817,S13_D01_E26,E26,염세적인,"['S13', 'D01']",A02,G01
Pro_03678,S05_D02_E27,E27,눈물이 나는,"['S05', 'D02']",A02,G01
Pro_07149,S08_D02_E18,E18,노여워하는,"['S08', 'D02']",A02,G01
Pro_05247,S05_D02_E36,E36,회의적인,"['S05', 'D02']",A02,G01
Pro_12371,S13_D01_E20,E20,슬픔,"['S13', 'D01']",A02,G01
Pro_10671,S11_D02_E60,E60,기쁨,"['S11', 'D02']",A02,G01
Pro_05348,S06_D02_E17,E17,구역질 나는,"['S06', 'D02']",A02,G01
Pro_08722,S08_D02_E31,E31,두려운,"['S08', 'D02']",A02,G01
Pro_01667,S01_D02_E56,E56,부끄러운,"['S01', 'D02']",A02,G01
Pro_01751,S02_D02_E20,E20,슬픔,"['S02', 'D02']",A02,G01
Pro_03832,S06_D02_E61,E61,감사하는,"['S06', 'D02']",A02,G01
Pro_12377,S13_D01_E26,E26,염세적인,"['S13', 'D01']",A02,G01
Pro_05255,S05_D02_E44,E44,충격 받은,"['S05', 'D02']",A02,G01
Pro_08719,S08_D02_E28,E28,낙담한,"['S08', 'D02']",A02,G01
Pro_01875,S03_D02_E24,E24,우울한,"['S03', 'D02']",A02,G01
Pro_07069,S07_D02_E58,E58,한심한,"['S07', 'D02']",A02,G01
Pro_00115,S01_D02_E64,E64,만족스러운,"['S01', 'D02']",A02,G01
Pro_05354,S06_D02_E23,E23,후회되는,"['S06', 'D02']",A02,G01
Pro_01893,S03_D02_E42,E42,배신당한,"['S03', 'D02']",A02,G01
Pro_01672,S01_D02_E61,E61,감사하는,"['S01', 'D02']",A02,G01
Pro_00113,S01_D02_E62,E62,신뢰하는,"['S01', 'D02']",A02,G01
Pro_07392,S10_D02_E21,E21,실망한,"['S10', 'D02']",A02,G01
Pro_05134,S04_D02_E43,E43,고립된,"['S04', 'D02']",A02,G01
Pro_08709,S08_D02_E18,E18,노여워하는,"['S08', 'D02']",A02,G01
Pro_00327,S03_D02_E36,E36,회의적인,"['S03', 'D02']",A02,G01
Pro_00107,S01_D02_E56,E56,부끄러운,"['S01', 'D02']",A02,G01
Pro_07199,S08_D02_E68,E68,신이 난,"['S08', 'D02']",A02,G01
Pro_11392,S04_D02_E61,E61,감사하는,"['S04', 'D02']",A02,G01
Pro_12126,S11_D01_E15,E15,악의적인,"['S11', 'D01']",A02,G01
Pro_10650,S11_D02_E39,E39,초조한,"['S11', 'D02']",A02,G01
Pro_00328,S03_D02_E37,E37,걱정스러운,"['S03', 'D02']",A02,G01
Pro_08707,S08_D02_E16,E16,안달하는,"['S08', 'D02']",A02,G01
Pro_07073,S07_D02_E62,E62,신뢰하는,"['S07', 'D02']",A02,G01
Pro_08710,S08_D02_E19,E19,성가신,"['S08', 'D02']",A02,G01
Pro_09790,S04_D02_E19,E19,성가신,"['S04', 'D02']",A02,G01
Pro_11309,S04_D01_E38,E38,조심스러운,"['S04', 'D01']",A02,G01
Pro_00078,S01_D02_E27,E27,눈물이 나는,"['S01', 'D02']",A02,G01
Pro_03559,S04_D02_E28,E28,낙담한,"['S04', 'D02']",A02,G01
Pro_08630,S07_D02_E59,E59,혼란스러운(당황한),"['S07', 'D02']",A02,G01
Pro_03707,S05_D02_E56,E56,부끄러운,"['S05', 'D02']",A02,G01
Pro_03668,S05_D02_E17,E17,구역질 나는,"['S05', 'D02']",A02,G01
Pro_00334,S03_D02_E43,E43,고립된,"['S03', 'D02']",A02,G01
Pro_05138,S04_D02_E47,E47,억울한,"['S04', 'D02']",A02,G01
Pro_03716,S05_D02_E65,E65,흥분,"['S05', 'D02']",A02,G01
Pro_07046,S07_D02_E35,E35,당혹스러운,"['S07', 'D02']",A02,G01
Pro_07299,S09_D02_E48,E48,괴로워하는,"['S09', 'D02']",A02,G01
Pro_03558,S04_D02_E27,E27,눈물이 나는,"['S04', 'D02']",A02,G01
Pro_01776,S02_D02_E45,E45,"가난한, 불우한","['S02', 'D02']",A02,G01
Pro_00328,S03_D02_E37,E37,걱정스러운,"['S03', 'D02']",A02,G01
Pro_08713,S08_D02_E22,E22,비통한,"['S08', 'D02']",A02,G01
Pro_05256,S05_D02_E45,E45,"가난한, 불우한","['S05', 'D02']",A02,G01
Pro_11312,S04_D01_E41,E41,질투하는,"['S04', 'D01']",A02,G01
Pro_11333,S04_D01_E62,E62,신뢰하는,"['S04', 'D01']",A02,G01
Pro_00183,S02_D02_E12,E12,좌절한,"['S02', 'D02']",A02,G01
Pro_08833,S09_D02_E22,E22,비통한,"['S09', 'D02']",A02,G01
Pro_01868,S03_D02_E17,E17,구역질 나는,"['S03', 'D02']",A02,G01
Pro_00064,S01_D02_E13,E13,짜증내는,"['S01', 'D02']",A02,G01
Pro_01662,S01_D02_E51,E51,고립된(당황한),"['S01', 'D02']",A02,G01
Pro_11375,S04_D02_E44,E44,충격 받은,"['S04', 'D02']",A02,G01
Pro_05385,S06_D02_E54,E54,열등감,"['S06', 'D02']",A02,G01
Pro_03689,S05_D02_E38,E38,조심스러운,"['S05', 'D02']",A02,G01
Pro_05131,S04_D02_E40,E40,상처,"['S04', 'D02']",A02,G01
Pro_09795,S04_D02_E24,E24,우울한,"['S04', 'D02']",A02,G01
Pro_05145,S04_D02_E54,E54,열등감,"['S04', 'D02']",A02,G01
Pro_07180,S08_D02_E49,E49,버려진,"['S08', 'D02']",A02,G01
Pro_08863,S09_D02_E52,E52,남의 시선을 의식하는,"['S09', 'D02']",A02,G01
Pro_08596,S07_D02_E25,E25,마비된,"['S07', 'D02']",A02,G01
Pro_11349,S04_D02_E18,E18,노여워하는,"['S04', 'D02']",A02,G01
Pro_00090,S01_D02_E39,E39,초조한,"['S01', 'D02']",A02,G01
Pro_10651,S11_D02_E40,E40,상처,"['S11', 'D02']",A02,G01
Pro_03691,S05_D02_E40,E40,상처,"['S05', 'D02']",A02,G01
Pro_07046,S07_D02_E35,E35,당혹스러운,"['S07', 'D02']",A02,G01
Pro_09824,S04_D02_E53,E53,외로운,"['S04', 'D02']",A02,G01
Pro_08838,S09_D02_E27,E27,눈물이 나는,"['S09', 'D02']",A02,G01
Pro_00183,S02_D02_E12,E12,좌절한,"['S02', 'D02']",A02,G01
Pro_07417,S10_D02_E46,E46,희생된,"['S10', 'D02']",A02,G01
Pro_05105,S04_D02_E14,E14,방어적인,"['S04', 'D02']",A02,G01
Pro_05234,S05_D02_E23,E23,후회되는,"['S05', 'D02']",A02,G01
Pro_12171,S11_D01_E60,E60,기쁨,"['S11', 'D01']",A02,G01
Pro_10815,S13_D01_E24,E24,우울한,"['S13', 'D01']",A02,G01
Pro_05387,S06_D02_E56,E56,부끄러운,"['S06', 'D02']",A02,G01
Pro_08941,S10_D02_E10,E10,분노,"['S10', 'D02']",A02,G01
Pro_08971,S10_D02_E40,E40,상처,"['S10', 'D02']",A02,G01
Pro_00191,S02_D02_E20,E20,슬픔,"['S02', 'D02']",A02,G01
Pro_12364,S13_D01_E13,E13,짜증내는,"['S13', 'D01']",A02,G01
Pro_00226,S02_D02_E55,E55,죄책감의,"['S02', 'D02']",A02,G01
Pro_03592,S04_D02_E61,E61,감사하는,"['S04', 'D02']",A02,G01
Pro_05138,S04_D02_E47,E47,억울한,"['S04', 'D02']",A02,G01
Pro_12437,S13_D02_E26,E26,염세적인,"['S13', 'D02']",A02,G01
Pro_08611,S07_D02_E40,E40,상처,"['S07', 'D02']",A02,G01
Pro_03786,S06_D02_E15,E15,악의적인,"['S06', 'D02']",A02,G01
Pro_07430,S10_D02_E59,E59,혼란스러운(당황한),"['S10', 'D02']",A02,G01
Pro_05261,S05_D02_E50,E50,당황,"['S05', 'D02']",A02,G01
Pro_11376,S04_D02_E45,E45,"가난한, 불우한","['S04', 'D02']",A02,G01
Pro_05378,S06_D02_E47,E47,억울한,"['S06', 'D02']",A02,G01
Pro_00309,S03_D02_E18,E18,노여워하는,"['S03', 'D02']",A02,G01
Pro_00109,S01_D02_E58,E58,한심한,"['S01', 'D02']",A02,G01
Pro_05157,S04_D02_E66,E66,느긋,"['S04', 'D02']",A02,G01
Pro_01878,S03_D02_E27,E27,눈물이 나는,"['S03', 'D02']",A02,G01
Pro_03791,S06_D02_E20,E20,슬픔,"['S06', 'D02']",A02,G01
Pro_10892,S13_D02_E41,E41,질투하는,"['S13', 'D02']",A02,G01
Pro_12169,S11_D01_E58,E58,한심한,"['S11', 'D01']",A02,G01
Pro_07182,S08_D02_E51,E51,고립된(당황한),"['S08', 'D02']",A02,G01
Pro_05343,S06_D02_E12,E12,좌절한,"['S06', 'D02']",A02,G01
Pro_01670,S01_D02_E59,E59,혼란스러운(당황한),"['S01', 'D02']",A02,G01
Pro_05384,S06_D02_E53,E53,외로운,"['S06', 'D02']",A02,G01
Pro_03680,S05_D02_E29,E29,환멸을 느끼는,"['S05', 'D02']",A02,G01
Pro_08736,S08_D02_E45,E45,"가난한, 불우한","['S08', 'D02']",A02,G01
Pro_12407,S13_D01_E56,E56,부끄러운,"['S13', 'D01']",A02,G01
Pro_01774,S02_D02_E43,E43,고립된,"['S02', 'D02']",A02,G01
Pro_11362,S04_D02_E31,E31,두려운,"['S04', 'D02']",A02,G01
Pro_10655,S11_D02_E44,E44,충격 받은,"['S11', 'D02']",A02,G01
Pro_00346,S03_D02_E55,E55,죄책감의,"['S03', 'D02']",A02,G01
Pro_08587,S07_D02_E16,E16,안달하는,"['S07', 'D02']",A02,G01
Pro_10608,S11_D01_E57,E57,혐오스러운,"['S11', 'D01']",A02,G01
Pro_08994,S10_D02_E63,E63,편안한,"['S10', 'D02']",A02,G01
Pro_01771,S02_D02_E40,E40,상처,"['S02', 'D02']",A02,G01
Pro_01789,S02_D02_E58,E58,한심한,"['S02', 'D02']",A02,G01
Pro_12222,S11_D02_E51,E51,고립된(당황한),"['S11', 'D02']",A02,G01
Pro_03546,S04_D02_E15,E15,악의적인,"['S04', 'D02']",A02,G01
Pro_07148,S08_D02_E17,E17,구역질 나는,"['S08', 'D02']",A02,G01
Pro_08978,S10_D02_E47,E47,억울한,"['S10', 'D02']",A02,G01
Pro_01657,S01_D02_E46,E46,희생된,"['S01', 'D02']",A02,G01
Pro_05395,S06_D02_E64,E64,만족스러운,"['S06', 'D02']",A02,G01
Pro_08849,S09_D02_E38,E38,조심스러운,"['S09', 'D02']",A02,G01
Pro_01758,S02_D02_E27,E27,눈물이 나는,"['S02', 'D02']",A02,G01
Pro_09000,S10_D02_E69,E69,자신하는,"['S10', 'D02']",A02,G01
Pro_10918,S13_D02_E67,E67,안도,"['S13', 'D02']",A02,G01
Pro_08746,S08_D02_E55,E55,죄책감의,"['S08', 'D02']",A02,G01
Pro_05121,S04_D02_E30,E30,불안,"['S04', 'D02']",A02,G01
Pro_07289,S09_D02_E38,E38,조심스러운,"['S09', 'D02']",A02,G01
Pro_09808,S04_D02_E37,E37,걱정스러운,"['S04', 'D02']",A02,G01
Pro_11369,S04_D02_E38,E38,조심스러운,"['S04', 'D02']",A02,G01
Pro_03552,S04_D02_E21,E21,실망한,"['S04', 'D02']",A02,G01
Pro_08944,S10_D02_E13,E13,짜증내는,"['S10', 'D02']",A02,G01
Pro_07067,S07_D02_E56,E56,부끄러운,"['S07', 'D02']",A02,G01
Pro_03839,S06_D02_E68,E68,신이 난,"['S06', 'D02']",A02,G01
Pro_03560,S04_D02_E29,E29,환멸을 느끼는,"['S04', 'D02']",A02,G01
Pro_05103,S04_D02_E12,E12,좌절한,"['S04', 'D02']",A02,G01
Pro_05394,S06_D02_E63,E63,편안한,"['S06', 'D02']",A02,G01
Pro_12459,S13_D02_E48,E48,괴로워하는,"['S13', 'D02']",A02,G01
Pro_07042,S07_D02_E31,E31,두려운,"['S07', 'D02']",A02,G01
Pro_10654,S11_D02_E43,E43,고립된,"['S11', 'D02']",A02,G01
Pro_08600,S07_D02_E29,E29,환멸을 느끼는,"['S07', 'D02']",A02,G01
Pro_05261,S05_D02_E50,E50,당황,"['S05', 'D02']",A02,G01
Pro_10842,S13_D01_E51,E51,고립된(당황한),"['S13', 'D01']",A02,G01
Pro_05142,S04_D02_E51,E51,고립된(당황한),"['S04', 'D02']",A02,G01
Pro_11285,S04_D01_E14,E14,방어적인,"['S04', 'D01']",A02,G01
Pro_05107,S04_D02_E16,E16,안달하는,"['S04', 'D02']",A02,G01
Pro_03588,S04_D02_E57,E57,혐오스러운,"['S04', 'D02']",A02,G01
Pro_03823,S06_D02_E52,E52,남의 시선을 의식하는,"['S06', 'D02']",A02,G01
Pro_01888,S03_D02_E37,E37,걱정스러운,"['S03', 'D02']",A02,G01
Pro_03692,S05_D02_E41,E41,질투하는,"['S05', 'D02']",A02,G01
Pro_05151,S04_D02_E60,E60,기쁨,"['S04', 'D02']",A02,G01
Pro_09799,S04_D02_E28,E28,낙담한,"['S04', 'D02']",A02,G01
Pro_08732,S08_D02_E41,E41,질투하는,"['S08', 'D02']",A02,G01
Pro_07023,S07_D02_E12,E12,좌절한,"['S07', 'D02']",A02,G01
Pro_03551,S04_D02_E20,E20,슬픔,"['S04', 'D02']",A02,G01
Pro_05241,S05_D02_E30,E30,불안,"['S05', 'D02']",A02,G01
Pro_07164,S08_D02_E33,E33,취약한,"['S08', 'D02']",A02,G01
Pro_07297,S09_D02_E46,E46,희생된,"['S09', 'D02']",A02,G01
Pro_09781,S04_D02_E10,E10,분노,"['S04', 'D02']",A02,G01
Pro_05269,S05_D02_E58,E58,한심한,"['S05', 'D02']",A02,G01
Pro_05131,S04_D02_E40,E40,상처,"['S04', 'D02']",A02,G01
Pro_05153,S04_D02_E62,E62,신뢰하는,"['S04', 'D02']",A02,G01
Pro_05130,S04_D02_E39,E39,초조한,"['S04', 'D02']",A02,G01
Pro_12234,S11_D02_E63,E63,편안한,"['S11', 'D02']",A02,G01
Pro_05389,S06_D02_E58,E58,한심한,"['S06', 'D02']",A02,G01
Pro_11376,S04_D02_E45,E45,"가난한, 불우한","['S04', 'D02']",A02,G01
Pro_05258,S05_D02_E47,E47,억울한,"['S05', 'D02']",A02,G01
Pro_08990,S10_D02_E59,E59,혼란스러운(당황한),"['S10', 'D02']",A02,G01
Pro_11358,S04_D02_E27,E27,눈물이 나는,"['S04', 'D02']",A02,G01
Pro_08581,S07_D02_E10,E10,분노,"['S07', 'D02']",A02,G01
Pro_07416,S10_D02_E45,E45,"가난한, 불우한","['S10', 'D02']",A02,G01
Pro_03583,S04_D02_E52,E52,남의 시선을 의식하는,"['S04', 'D02']",A02,G01
Pro_05362,S06_D02_E31,E31,두려운,"['S06', 'D02']",A02,G01
Pro_00200,S02_D02_E29,E29,환멸을 느끼는,"['S02', 'D02']",A02,G01
Pro_07400,S10_D02_E29,E29,환멸을 느끼는,"['S10', 'D02']",A02,G01
Pro_03837,S06_D02_E66,E66,느긋,"['S06', 'D02']",A02,G01
Pro_07304,S09_D02_E53,E53,외로운,"['S09', 'D02']",A02,G01
Pro_12204,S11_D02_E33,E33,취약한,"['S11', 'D02']",A02,G01
Pro_10654,S11_D02_E43,E43,고립된,"['S11', 'D02']",A02,G01
Pro_07301,S09_D02_E50,E50,당황,"['S09', 'D02']",A02,G01
Pro_01671,S01_D02_E60,E60,기쁨,"['S01', 'D02']",A02,G01
Pro_08963,S10_D02_E32,E32,스트레스 받는,"['S10', 'D02']",A02,G01
Pro_05234,S05_D02_E23,E23,후회되는,"['S05', 'D02']",A02,G01
Pro_07195,S08_D02_E64,E64,만족스러운,"['S08', 'D02']",A02,G01
Pro_03837,S06_D02_E66,E66,느긋,"['S06', 'D02']",A02,G01
Pro_00336,S03_D02_E45,E45,"가난한, 불우한","['S03', 'D02']",A02,G01
Pro_09744,S04_D01_E33,E33,취약한,"['S04', 'D01']",A02,G01
Pro_05378,S06_D02_E47,E47,억울한,"['S06', 'D02']",A02,G01
Pro_05237,S05_D02_E26,E26,염세적인,"['S05', 'D02']",A02,G01
Pro_08736,S08_D02_E45,E45,"가난한, 불우한","['S08', 'D02']",A02,G01
Pro_12218,S11_D02_E47,E47,억울한,"['S11', 'D02']",A02,G01
Pro_07074,S07_D02_E63,E63,편안한,"['S07', 'D02']",A02,G01
Pro_07040,S07_D02_E29,E29,환멸을 느끼는,"['S07', 'D02']",A02,G01
Pro_08714,S08_D02_E23,E23,후회되는,"['S08', 'D02']",A02,G01
Pro_10575,S11_D01_E24,E24,우울한,"['S11', 'D01']",A02,G01
Pro_09746,S04_D01_E35,E35,당혹스러운,"['S04', 'D01']",A02,G01
Pro_07186,S08_D02_E55,E55,죄책감의,"['S08', 'D02']",A02,G01
Pro_07294,S09_D02_E43,E43,고립된,"['S09', 'D02']",A02,G01
Pro_08973,S10_D02_E42,E42,배신당한,"['S10', 'D02']",A02,G01
Pro_03801,S06_D02_E30,E30,불안,"['S06', 'D02']",A02,G01
Pro_08834,S09_D02_E23,E23,후회되는,"['S09', 'D02']",A02,G01
Pro_10919,S13_D02_E68,E68,신이 난,"['S13', 'D02']",A02,G01
Pro_11287,S04_D01_E16,E16,안달하는,"['S04', 'D01']",A02,G01
Pro_12432,S13_D02_E21,E21,실망한,"['S13', 'D02']",A02,G01
Pro_05276,S05_D02_E65,E65,흥분,"['S05', 'D02']",A02,G01
Pro_08840,S09_D02_E29,E29,환멸을 느끼는,"['S09', 'D02']",A02,G01
Pro_08989,S10_D02_E58,E58,한심한,"['S10', 'D02']",A02,G01
Pro_10826,S13_D01_E35,E35,당혹스러운,"['S13', 'D01']",A02,G01
Pro_05257,S05_D02_E46,E46,희생된,"['S05', 'D02']",A02,G01
Pro_00306,S03_D02_E15,E15,악의적인,"['S03', 'D02']",A02,G01
Pro_07172,S08_D02_E41,E41,질투하는,"['S08', 'D02']",A02,G01
Pro_05379,S06_D02_E48,E48,괴로워하는,"['S06', 'D02']",A02,G01
Pro_05239,S05_D02_E28,E28,낙담한,"['S05', 'D02']",A02,G01
Pro_01772,S02_D02_E41,E41,질투하는,"['S02', 'D02']",A02,G01
Pro_10853,S13_D01_E62,E62,신뢰하는,"['S13', 'D01']",A02,G01
Pro_07415,S10_D02_E44,E44,충격 받은,"['S10', 'D02']",A02,G01
Pro_05385,S06_D02_E54,E54,열등감,"['S06', 'D02']",A02,G01
Pro_09782,S04_D02_E11,E11,툴툴대는,"['S04', 'D02']",A02,G01
Pro_03814,S06_D02_E43,E43,고립된,"['S06', 'D02']",A02,G01
Pro_07381,S10_D02_E10,E10,분노,"['S10', 'D02']",A02,G01
Pro_05135,S04_D02_E44,E44,충격 받은,"['S04', 'D02']",A02,G01
Pro_03833,S06_D02_E62,E62,신뢰하는,"['S06', 'D02']",A02,G01
Pro_11296,S04_D01_E25,E25,마비된,"['S04', 'D01']",A02,G01
Pro_10657,S11_D02_E46,E46,희생된,"['S11', 'D02']",A02,G01
Pro_11373,S04_D02_E42,E42,배신당한,"['S04', 'D02']",A02,G01
Pro_11389,S04_D02_E58,E58,한심한,"['S04', 'D02']",A02,G01
Pro_12447,S13_D02_E36,E36,회의적인,"['S13', 'D02']",A02,G01
Pro_00217,S02_D02_E46,E46,희생된,"['S02', 'D02']",A02,G01
Pro_10856,S13_D01_E65,E65,흥분,"['S13', 'D01']",A02,G01
Pro_07273,S09_D02_E22,E22,비통한,"['S09', 'D02']",A02,G01
Pro_03698,S05_D02_E47,E47,억울한,"['S05', 'D02']",A02,G01
Pro_05104,S04_D02_E13,E13,짜증내는,"['S04', 'D02']",A02,G01
Pro_10840,S13_D01_E49,E49,버려진,"['S13', 'D01']",A02,G01
Pro_08710,S08_D02_E19,E19,성가신,"['S08', 'D02']",A02,G01
Pro_12155,S11_D01_E44,E44,충격 받은,"['S11', 'D01']",A02,G01
Pro_08848,S09_D02_E37,E37,걱정스러운,"['S09', 'D02']",A02,G01
Pro_00358,S03_D02_E67,E67,안도,"['S03', 'D02']",A02,G01
Pro_11295,S04_D01_E24,E24,우울한,"['S04', 'D01']",A02,G01
Pro_12469,S13_D02_E58,E58,한심한,"['S13', 'D02']",A02,G01
Pro_01675,S01_D02_E64,E64,만족스러운,"['S01', 'D02']",A02,G01
Pro_08859,S09_D02_E48,E48,괴로워하는,"['S09', 'D02']",A02,G01
Pro_10886,S13_D02_E35,E35,당혹스러운,"['S13', 'D02']",A02,G01
Pro_03586,S04_D02_E55,E55,죄책감의,"['S04', 'D02']",A02,G01
Pro_07190,S08_D02_E59,E59,혼란스러운(당황한),"['S08', 'D02']",A02,G01
Pro_05254,S05_D02_E43,E43,고립된,"['S05', 'D02']",A02,G01
Pro_08737,S08_D02_E46,E46,희생된,"['S08', 'D02']",A02,G01
Pro_07392,S10_D02_E21,E21,실망한,"['S10', 'D02']",A02,G01
Pro_00317,S03_D02_E26,E26,염세적인,"['S03', 'D02']",A02,G01
Pro_01752,S02_D02_E21,E21,실망한,"['S02', 'D02']",A02,G01
Pro_00207,S02_D02_E36,E36,회의적인,"['S02', 'D02']",A02,G01
Pro_08604,S07_D02_E33,E33,취약한,"['S07', 'D02']",A02,G01
Pro_00340,S03_D02_E49,E49,버려진,"['S03', 'D02']",A02,G01
Pro_07031,S07_D02_E20,E20,슬픔,"['S07', 'D02']",A02,G01
Pro_05237,S05_D02_E26,E26,염세적인,"['S05', 'D02']",A02,G01
Pro_12171,S11_D01_E60,E60,기쁨,"['S11', 'D01']",A02,G01
Pro_03790,S06_D02_E19,E19,성가신,"['S06', 'D02']",A02,G01
Pro_08973,S10_D02_E42,E42,배신당한,"['S10', 'D02']",A02,G01
Pro_03557,S04_D02_E26,E26,염세적인,"['S04', 'D02']",A02,G01
Pro_12131,S11_D01_E20,E20,슬픔,"['S11', 'D01']",A02,G01
Pro_01889,S03_D02_E38,E38,조심스러운,"['S03', 'D02']",A02,G01
Pro_08973,S10_D02_E42,E42,배신당한,"['S10', 'D02']",A02,G01
Pro_09781,S04_D02_E10,E10,분노,"['S04', 'D02']",A02,G01
Pro_01643,S01_D02_E32,E32,스트레스 받는,"['S01', 'D02']",A02,G01
Pro_03829,S06_D02_E58,E58,한심한,"['S06', 'D02']",A02,G01
Pro_05379,S06_D02_E48,E48,괴로워하는,"['S06', 'D02']",A02,G01
Pro_03704,S05_D02_E53,E53,외로운,"['S05', 'D02']",A02,G01
Pro_09757,S04_D01_E46,E46,희생된,"['S04', 'D01']",A02,G01
Pro_09819,S04_D02_E48,E48,괴로워하는,"['S04', 'D02']",A02,G01
Pro_07282,S09_D02_E31,E31,두려운,"['S09', 'D02']",A02,G01
Pro_08945,S10_D02_E14,E14,방어적인,"['S10', 'D02']",A02,G01
Pro_09800,S04_D02_E29,E29,환멸을 느끼는,"['S04', 'D02']",A02,G01
Pro_08741,S08_D02_E50,E50,당황,"['S08', 'D02']",A02,G01
Pro_08870,S09_D02_E59,E59,혼란스러운(당황한),"['S09', 'D02']",A02,G01
Pro_03559,S04_D02_E28,E28,낙담한,"['S04', 'D02']",A02,G01
Pro_00181,S02_D02_E10,E10,분노,"['S02', 'D02']",A02,G01
Pro_05117,S04_D02_E26,E26,염세적인,"['S04', 'D02']",A02,G01
Pro_09802,S04_D02_E31,E31,두려운,"['S04', 'D02']",A02,G01
Pro_01637,S01_D02_E26,E26,염세적인,"['S01', 'D02']",A02,G01
Pro_09825,S04_D02_E54,E54,열등감,"['S04', 'D02']",A02,G01
Pro_12439,S13_D02_E28,E28,낙담한,"['S13', 'D02']",A02,G01
Pro_10801,S13_D01_E10,E10,분노,"['S13', 'D01']",A02,G01
Pro_09751,S04_D01_E40,E40,상처,"['S04', 'D01']",A02,G01
Pro_05102,S04_D02_E11,E11,툴툴대는,"['S04', 'D02']",A02,G01
Pro_08949,S10_D02_E18,E18,노여워하는,"['S10', 'D02']",A02,G01
Pro_05241,S05_D02_E30,E30,불안,"['S05', 'D02']",A02,G01
Pro_12231,S11_D02_E60,E60,기쁨,"['S11', 'D02']",A02,G01
Pro_05397,S06_D02_E66,E66,느긋,"['S06', 'D02']",A02,G01
Pro_03681,S05_D02_E30,E30,불안,"['S05', 'D02']",A02,G01
Pro_03824,S06_D02_E53,E53,외로운,"['S06', 'D02']",A02,G01
Pro_01674,S01_D02_E63,E63,편안한,"['S01', 'D02']",A02,G01
Pro_01643,S01_D02_E32,E32,스트레스 받는,"['S01', 'D02']",A02,G01
Pro_05239,S05_D02_E28,E28,낙담한,"['S05', 'D02']",A02,G01
Pro_08957,S10_D02_E26,E26,염세적인,"['S10', 'D02']",A02,G01
